"MONTH","DAY_OF_WEEK","DEP_DEL15","DEP_TIME_BLK","DISTANCE_GROUP","SEGMENT_NUMBER","CONCURRENT_FLIGHTS","NUMBER_OF_SEATS","CARRIER_NAME","AIRPORT_FLIGHTS_MONTH","AIRLINE_FLIGHTS_MONTH","AIRLINE_AIRPORT_FLIGHTS_MONTH","AVG_MONTHLY_PASS_AIRPORT","AVG_MONTHLY_PASS_AIRLINE","FLT_ATTENDANTS_PER_PASS","GROUND_SERV_PER_PASS","PLANE_AGE","DEPARTING_AIRPORT","LATITUDE","LONGITUDE","PREVIOUS_AIRPORT","PRCP","SNOW","SNWD","TMAX","AWND"
1,7,0,"1200-1259",2,4,16,143,"Southwest Airlines Co.",7380,107363,3250,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,12,"San Diego International Lindbergh Fl",32.733,-117.187,"Sacramento International",0.75,0,0,63,5.14
1,1,1,"1400-1459",7,4,16,160,"American Airlines Inc.",7380,75506,675,1023434,11744595,9.82082928995461e-05,0.000177287219593097,2,"San Diego International Lindbergh Fl",32.733,-117.187,"Chicago O'Hare International",0,0,0,66,3.58
1,2,0,"1100-1159",5,2,17,181,"Alaska Airlines Inc.",7380,20315,662,1023434,2884187,3.23314615661123e-05,0.000174601449726556,3,"San Diego International Lindbergh Fl",32.733,-117.187,"Friendship International",0,0,0,70,3.36
1,3,1,"1300-1359",1,3,4,143,"Southwest Airlines Co.",1392,107363,164,148882,13382999,6.17823630146092e-05,9.88941230999822e-05,11,"Kent County",42.881,-85.524,"Friendship International",0.09,0.8,0,32,10.07
1,2,0,"1800-1859",3,4,22,160,"American Airlines Inc.",10728,75506,1974,1472200,11744595,9.82082928995461e-05,0.000177287219593097,5,"Logan International",42.364,-71.006,"Douglas Municipal",0.38,0,0,59,15.88
1,2,0,"1800-1859",5,2,15,120,"United Air Lines Inc.",4677,46218,375,573075,8501631,0.000253804240621594,0.000228985473493263,18,"Raleigh-Durham International",35.875,-78.782,"Chicago O'Hare International",0,0,0,71,7.38
1,2,0,"1400-1459",1,3,8,66,"Mesa Airlines Inc.",4677,17869,57,573075,1191889,0,9.13115711617083e-05,16,"Raleigh-Durham International",35.875,-78.782,"Washington Dulles International",0,0,0,71,7.38
1,2,1,"1900-1959",9,1,28,180,"Delta Air Lines Inc.",10278,73508,2527,1680928,12460183,0.00014416588498786,0.000148660200942204,3,"John F. Kennedy International",40.639,-73.777,"NONE",0.08,0,0,60,17
1,2,0,"1700-1759",10,2,18,129,"JetBlue Airways",10278,23463,3215,1680928,3190369,0.000160038925478751,0.00012686617611397,11,"John F. Kennedy International",40.639,-73.777,"Los Angeles International",0.08,0,0,60,17
1,5,0,"1200-1259",10,2,15,169,"United Air Lines Inc.",7380,46218,749,1023434,8501631,0.000253804240621594,0.000228985473493263,21,"San Diego International Lindbergh Fl",32.733,-117.187,"Newark Liberty International",0.07,0,0,64,4.47
1,5,1,"1100-1159",6,2,19,173,"United Air Lines Inc.",7380,46218,749,1023434,8501631,0.000253804240621594,0.000228985473493263,3,"San Diego International Lindbergh Fl",32.733,-117.187,"Houston Intercontinental",0.07,0,0,64,4.47
1,5,0,"1500-1559",5,3,12,181,"Alaska Airlines Inc.",7380,20315,662,1023434,2884187,3.23314615661123e-05,0.000174601449726556,5,"San Diego International Lindbergh Fl",32.733,-117.187,"Seattle International",0.07,0,0,64,4.47
1,6,1,"1700-1759",2,5,14,142,"United Air Lines Inc.",7380,46218,749,1023434,8501631,0.000253804240621594,0.000228985473493263,19,"San Diego International Lindbergh Fl",32.733,-117.187,"Houston Intercontinental",0,0,0,73,4.25
1,1,1,"1100-1159",2,3,17,149,"Alaska Airlines Inc.",7380,20315,662,1023434,2884187,3.23314615661123e-05,0.000174601449726556,11,"San Diego International Lindbergh Fl",32.733,-117.187,"San Francisco International",0,0,0,74,2.91
1,3,0,"0600-0659",2,1,21,142,"United Air Lines Inc.",7380,46218,749,1023434,8501631,0.000253804240621594,0.000228985473493263,18,"San Diego International Lindbergh Fl",32.733,-117.187,"NONE",0,0,0,64,5.37
1,4,1,"0900-0959",1,3,17,66,"SkyWest Airlines Inc.",7380,62105,893,1023434,3472966,3.41926740144364e-05,9.90027880586417e-05,15,"San Diego International Lindbergh Fl",32.733,-117.187,"Los Angeles International",0.62,0,0,64,6.26
1,2,0,"0800-0859",4,1,29,181,"Alaska Airlines Inc.",13056,20315,717,1903352,2884187,3.23314615661123e-05,0.000174601449726556,3,"McCarran International",36.08,-115.152,"NONE",0,0,0,46,12.3
1,2,1,"2300-2359",9,1,12,200,"JetBlue Airways",13056,23463,299,1903352,3190369,0.000160038925478751,0.00012686617611397,4,"McCarran International",36.08,-115.152,"NONE",0,0,0,46,12.3
1,2,0,"1900-1959",2,6,19,143,"Southwest Airlines Co.",13056,107363,5873,1903352,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"McCarran International",36.08,-115.152,"Hollywood-Burbank Midpoint",0,0,0,46,12.3
1,2,1,"2000-2059",1,6,21,143,"Southwest Airlines Co.",13056,107363,5873,1903352,13382999,6.17823630146092e-05,9.88941230999822e-05,20,"McCarran International",36.08,-115.152,"San Antonio International",0,0,0,46,12.3
1,3,0,"0900-0959",3,2,26,186,"Frontier Airlines Inc.",13056,9496,581,1903352,1857122,0.000115725648276774,7.1346948724339e-06,1,"McCarran International",36.08,-115.152,"Orlando International",0,0,0,48,4.47
1,3,0,"1800-1859",1,3,23,76,"SkyWest Airlines Inc.",13056,62105,148,1903352,3472966,3.41926740144364e-05,9.90027880586417e-05,2,"McCarran International",36.08,-115.152,"Salt Lake City International",0,0,0,48,4.47
1,7,0,"0700-0759",7,1,31,175,"Southwest Airlines Co.",13056,107363,5873,1903352,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"McCarran International",36.08,-115.152,"NONE",0,0,0,56,6.71
1,7,0,"2000-2059",6,7,21,143,"Southwest Airlines Co.",13056,107363,5873,1903352,13382999,6.17823630146092e-05,9.88941230999822e-05,17,"McCarran International",36.08,-115.152,"Tucson International",0,0,0,56,6.71
1,1,0,"0700-0759",2,1,28,173,"United Air Lines Inc.",13056,46218,1108,1903352,8501631,0.000253804240621594,0.000228985473493263,7,"McCarran International",36.08,-115.152,"NONE",0,0,0,56,7.61
1,1,0,"1400-1459",7,3,34,142,"United Air Lines Inc.",13056,46218,1108,1903352,8501631,0.000253804240621594,0.000228985473493263,18,"McCarran International",36.08,-115.152,"Houston Intercontinental",0,0,0,56,7.61
1,1,1,"1300-1359",4,4,34,178,"Spirit Air Lines",13056,15023,1257,1903352,2688839,9.17372392570424e-06,0.000124651073071562,5,"McCarran International",36.08,-115.152,"Los Angeles International",0,0,0,56,7.61
1,6,0,"0001-0559",11,1,12,294,"Hawaiian Airlines Inc.",13056,6791,80,1903352,905990,0.000120494217611269,0.000197849665711328,5,"McCarran International",36.08,-115.152,"NONE",0,0,0,62,2.01
1,5,0,"0800-0859",5,3,19,175,"Southwest Airlines Co.",4925,107363,4483,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,1,"William P Hobby",29.645,-95.279,"Lambert-St. Louis International",0,0,0,60,4.92
1,5,1,"1300-1359",3,3,5,129,"Delta Air Lines Inc.",1392,73508,234,148882,12460183,0.00014416588498786,0.000148660200942204,11,"Kent County",42.881,-85.524,"Atlanta Municipal",0.12,2.8,5.9,19,14.76
1,5,1,"1400-1459",3,3,2,76,"Midwest Airline, Inc.",1392,24623,125,148882,1529740,1.25293581928874e-06,0.00012382274422797,2,"Kent County",42.881,-85.524,"Stapleton International",0.12,2.8,5.9,19,14.76
1,2,0,"0800-0859",3,2,15,143,"Southwest Airlines Co.",4925,107363,4483,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"William P Hobby",29.645,-95.279,"Austin - Bergstrom International",0,0,0,65,8.28
1,2,0,"1900-1959",5,3,14,143,"Southwest Airlines Co.",4925,107363,4483,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"William P Hobby",29.645,-95.279,"Memphis International",0,0,0,65,8.28
1,1,0,"1500-1559",4,4,11,143,"Southwest Airlines Co.",4925,107363,4483,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"William P Hobby",29.645,-95.279,"El Paso International",0,0,0,64,7.38
1,6,0,"1500-1559",5,2,5,143,"Southwest Airlines Co.",4925,107363,4483,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,17,"William P Hobby",29.645,-95.279,"Louis Armstrong New Orleans International",0.36,0,0,71,20.8
1,5,0,"0600-0659",5,1,15,143,"Southwest Airlines Co.",4925,107363,4483,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"William P Hobby",29.645,-95.279,"NONE",0.07,0,0,71,8.95
1,1,0,"2100-2159",2,5,12,143,"Southwest Airlines Co.",4925,107363,4483,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"William P Hobby",29.645,-95.279,"Atlanta Municipal",0,0,0,75,7.61
1,6,0,"0001-0559",5,1,1,76,"Midwest Airline, Inc.",1392,24623,125,148882,1529740,1.25293581928874e-06,0.00012382274422797,5,"Kent County",42.881,-85.524,"NONE",0.03,0.4,5.9,17,6.93
1,7,1,"1700-1759",5,4,3,129,"Allegiant Air",1392,6713,107,148882,1257616,1.32525800619836e-05,0.000107743475903927,11,"Kent County",42.881,-85.524,"Charlotte County",0.03,0.8,5.9,15,9.62
1,2,0,"1700-1759",5,3,10,100,"JetBlue Airways",3710,23463,410,404840,3190369,0.000160038925478751,0.00012686617611397,10,"Southwest Florida International",26.536,-81.755,"Logan International",0,0,0,82,4.7
1,2,1,"1000-1059",4,1,66,140,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,22,"Dallas Fort Worth Regional",32.894,-97.03,"NONE",0,0,0,41,12.75
1,2,0,"1400-1459",5,3,57,132,"Delta Air Lines Inc.",22775,73508,556,2907365,12460183,0.00014416588498786,0.000148660200942204,17,"Dallas Fort Worth Regional",32.894,-97.03,"Los Angeles International",0,0,0,41,12.75
1,2,0,"2000-2059",1,4,64,160,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,18,"Dallas Fort Worth Regional",32.894,-97.03,"Palm Springs International",0,0,0,41,12.75
1,2,1,"1900-1959",6,5,31,76,"SkyWest Airlines Inc.",22775,62105,1622,2907365,3472966,3.41926740144364e-05,9.90027880586417e-05,3,"Dallas Fort Worth Regional",32.894,-97.03,"San Francisco International",0,0,0,41,12.75
1,6,0,"1700-1759",1,4,19,160,"American Airlines Inc.",11861,75506,1579,1823051,11744595,9.82082928995461e-05,0.000177287219593097,3,"Orlando International",28.432,-81.325,"Miami International",0,0,0,80,7.61
1,3,0,"0700-0759",1,1,24,178,"Spirit Air Lines",11861,15023,1327,1823051,2688839,9.17372392570424e-06,0.000124651073071562,5,"Orlando International",28.432,-81.325,"NONE",0,0,0,79,10.29
1,3,0,"0900-0959",2,2,30,175,"Southwest Airlines Co.",11861,107363,3492,1823051,13382999,6.17823630146092e-05,9.88941230999822e-05,1,"Orlando International",28.432,-81.325,"Puerto Rico International",0,0,0,79,10.29
1,2,0,"0700-0759",3,1,33,70,"SkyWest Airlines Inc.",13375,62105,1044,1208249,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"LaGuardia",40.779,-73.876,"NONE",0.21,0,0,47,5.59
1,2,1,"0900-0959",3,2,36,182,"Spirit Air Lines",13375,15023,331,1208249,2688839,9.17372392570424e-06,0.000124651073071562,1,"LaGuardia",40.779,-73.876,"Chicago O'Hare International",0.21,0,0,47,5.59
1,2,0,"1600-1659",2,3,31,44,"American Eagle Airlines Inc.",13375,23760,1226,1208249,1204766,0.000348407665605004,0.000106867151749004,18,"LaGuardia",40.779,-73.876,"Richmond International",0.21,0,0,47,5.59
1,2,0,"0700-0759",3,1,42,157,"Delta Air Lines Inc.",22775,73508,556,2907365,12460183,0.00014416588498786,0.000148660200942204,28,"Dallas Fort Worth Regional",32.894,-97.03,"NONE",0,0,0,65,10.51
1,1,1,"1700-1759",6,2,22,66,"SkyWest Airlines Inc.",23400,62105,3973,3103410,3472966,3.41926740144364e-05,9.90027880586417e-05,14,"Chicago O'Hare International",41.978,-87.906,"Nashville International",0.53,5,9.1,34,12.75
1,1,1,"1500-1559",1,2,27,50,"Atlantic Southeast Airlines",23400,12231,1059,3103410,473794,0,0.000199805365653493,19,"Chicago O'Hare International",41.978,-87.906,"Columbia Regional",0.53,5,9.1,34,12.75
1,1,1,"1800-1859",3,3,35,142,"United Air Lines Inc.",23400,46218,5228,3103410,8501631,0.000253804240621594,0.000228985473493263,18,"Chicago O'Hare International",41.978,-87.906,"Fort Lauderdale-Hollywood International",0.53,5,9.1,34,12.75
1,1,1,"1800-1859",3,3,35,154,"United Air Lines Inc.",23400,46218,5228,3103410,8501631,0.000253804240621594,0.000228985473493263,15,"Chicago O'Hare International",41.978,-87.906,"Orange County",0.53,5,9.1,34,12.75
1,1,1,"1700-1759",7,3,22,132,"Delta Air Lines Inc.",23400,73508,808,3103410,12460183,0.00014416588498786,0.000148660200942204,19,"Chicago O'Hare International",41.978,-87.906,"Seattle International",0.53,5,9.1,34,12.75
1,3,0,"1400-1459",4,1,23,129,"JetBlue Airways",11861,23463,1625,1823051,3190369,0.000160038925478751,0.00012686617611397,11,"Orlando International",28.432,-81.325,"NONE",0,0,0,73,8.95
1,3,0,"1200-1259",4,3,20,228,"Spirit Air Lines",11861,15023,1327,1823051,2688839,9.17372392570424e-06,0.000124651073071562,4,"Orlando International",28.432,-81.325,"Dallas Fort Worth Regional",0,0,0,73,8.95
1,4,0,"1000-1059",5,2,21,143,"Southwest Airlines Co.",11861,107363,3492,1823051,13382999,6.17823630146092e-05,9.88941230999822e-05,11,"Orlando International",28.432,-81.325,"Dallas Love Field",0,0,0,74,5.37
1,4,0,"2000-2059",5,3,24,100,"JetBlue Airways",11861,23463,1625,1823051,3190369,0.000160038925478751,0.00012686617611397,12,"Orlando International",28.432,-81.325,"Worcester Regional",0,0,0,74,5.37
1,4,0,"1000-1059",2,3,21,199,"Delta Air Lines Inc.",11861,73508,1549,1823051,12460183,0.00014416588498786,0.000148660200942204,19,"Orlando International",28.432,-81.325,"Atlanta Municipal",0,0,0,74,5.37
1,5,0,"1700-1759",2,3,23,175,"Southwest Airlines Co.",11861,107363,3492,1823051,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"Orlando International",28.432,-81.325,"Phoenix Sky Harbor International",0,0,0,76,3.13
1,5,0,"1400-1459",4,3,24,186,"Frontier Airlines Inc.",11861,9496,1129,1823051,1857122,0.000115725648276774,7.1346948724339e-06,3,"Orlando International",28.432,-81.325,"Cincinnati/Northern Kentucky International",0,0,0,76,3.13
1,1,0,"1000-1059",1,3,19,99,"American Airlines Inc.",10728,75506,1974,1472200,11744595,9.82082928995461e-05,0.000177287219593097,12,"Logan International",42.364,-71.006,"LaGuardia",0,0,0,31,11.63
1,1,0,"1300-1359",1,4,23,100,"JetBlue Airways",10728,23463,4013,1472200,3190369,0.000160038925478751,0.00012686617611397,14,"Logan International",42.364,-71.006,"Douglas Municipal",0,0,0,31,11.63
1,1,0,"0900-0959",1,2,52,44,"American Eagle Airlines Inc.",22775,23760,4005,2907365,1204766,0.000348407665605004,0.000106867151749004,17,"Dallas Fort Worth Regional",32.894,-97.03,"Capital",0,0,0,72,9.62
1,1,0,"1500-1559",4,4,40,140,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,22,"Dallas Fort Worth Regional",32.894,-97.03,"Lambert-St. Louis International",0,0,0,72,9.62
1,4,0,"1200-1259",1,1,64,44,"American Eagle Airlines Inc.",22775,23760,4005,2907365,1204766,0.000348407665605004,0.000106867151749004,17,"Dallas Fort Worth Regional",32.894,-97.03,"NONE",0,0,0,52,8.28
1,4,0,"0800-0859",6,2,44,150,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,18,"Dallas Fort Worth Regional",32.894,-97.03,"Savannah/Hilton Head International",0,0,0,52,8.28
1,4,0,"1000-1059",6,2,78,76,"American Eagle Airlines Inc.",22775,23760,4005,2907365,1204766,0.000348407665605004,0.000106867151749004,3,"Dallas Fort Worth Regional",32.894,-97.03,"Corpus Christi International",0,0,0,52,8.28
1,4,0,"1000-1059",3,2,78,79,"Mesa Airlines Inc.",22775,17869,3251,2907365,1191889,0,9.13115711617083e-05,15,"Dallas Fort Worth Regional",32.894,-97.03,"Lubbock Regional",0,0,0,52,8.28
1,4,0,"1300-1359",4,3,29,76,"Midwest Airline, Inc.",22775,24623,273,2907365,1529740,1.25293581928874e-06,0.00012382274422797,11,"Dallas Fort Worth Regional",32.894,-97.03,"LaGuardia",0,0,0,52,8.28
1,4,0,"1800-1859",3,4,74,160,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,20,"Dallas Fort Worth Regional",32.894,-97.03,"Tampa International",0,0,0,52,8.28
1,4,0,"1000-1059",2,2,10,128,"American Airlines Inc.",4677,75506,726,573075,11744595,9.82082928995461e-05,0.000177287219593097,19,"Raleigh-Durham International",35.875,-78.782,"Philadelphia International",0,0,0,39,6.93
1,3,0,"0800-0859",1,1,8,50,"Comair Inc.",4677,22418,162,573075,1245396,0,8.99981056904297e-05,15,"Raleigh-Durham International",35.875,-78.782,"NONE",0,0,0,57,9.4
1,5,0,"0900-0959",2,2,30,143,"Southwest Airlines Co.",11861,107363,3492,1823051,13382999,6.17823630146092e-05,9.88941230999822e-05,12,"Orlando International",28.432,-81.325,"Puerto Rico International",0,0,0,63,10.51
1,7,0,"0800-0859",5,1,43,160,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,5,"Dallas Fort Worth Regional",32.894,-97.03,"NONE",0,0,0,68,12.75
1,7,0,"2000-2059",4,2,71,160,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,19,"Dallas Fort Worth Regional",32.894,-97.03,"Palm Springs International",0,0,0,68,12.75
1,7,1,"1000-1059",3,2,72,160,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,19,"Dallas Fort Worth Regional",32.894,-97.03,"Richmond International",0,0,0,68,12.75
1,7,0,"2300-2359",4,3,3,228,"Spirit Air Lines",22775,15023,567,2907365,2688839,9.17372392570424e-06,0.000124651073071562,4,"Dallas Fort Worth Regional",32.894,-97.03,"Fort Lauderdale-Hollywood International",0,0,0,68,12.75
1,7,0,"1700-1759",1,6,25,44,"American Eagle Airlines Inc.",22775,23760,4005,2907365,1204766,0.000348407665605004,0.000106867151749004,17,"Dallas Fort Worth Regional",32.894,-97.03,"Garden City Municipal",0,0,0,68,12.75
1,7,0,"0800-0859",1,1,12,50,"Comair Inc.",4677,22418,162,573075,1245396,0,8.99981056904297e-05,16,"Raleigh-Durham International",35.875,-78.782,"NONE",0,0,0,65,2.68
1,7,0,"1200-1259",2,1,28,76,"Endeavor Air Inc.",13375,19857,2114,1208249,1212846,0,9.35127761744562e-05,11,"LaGuardia",40.779,-73.876,"NONE",0,0,0,49,17.22
1,7,0,"1800-1859",5,3,24,181,"American Airlines Inc.",11206,75506,1937,955406,11744595,9.82082928995461e-05,0.000177287219593097,3,"Ronald Reagan Washington National",38.852,-77.037,"Dallas Fort Worth Regional",0,0,0,54,8.72
1,7,0,"1700-1759",2,6,33,50,"Comair Inc.",11206,22418,2500,955406,1245396,0,8.99981056904297e-05,15,"Ronald Reagan Washington National",38.852,-77.037,"Pittsburgh International",0,0,0,54,8.72
1,2,1,"0700-0759",8,1,27,226,"Delta Air Lines Inc.",11861,73508,1549,1823051,12460183,0.00014416588498786,0.000148660200942204,20,"Orlando International",28.432,-81.325,"NONE",0,0,0,68,4.92
1,2,1,"2100-2159",7,5,11,186,"Frontier Airlines Inc.",11861,9496,1129,1823051,1857122,0.000115725648276774,7.1346948724339e-06,1,"Orlando International",28.432,-81.325,"Harrisburg International",0,0,0,68,4.92
1,7,1,"1600-1659",11,2,22,150,"JetBlue Airways",10728,23463,4013,1472200,3190369,0.000160038925478751,0.00012686617611397,14,"Logan International",42.364,-71.006,"San Jose International",0,0,0,47,14.32
1,7,0,"1000-1059",2,3,18,100,"JetBlue Airways",10728,23463,4013,1472200,3190369,0.000160038925478751,0.00012686617611397,13,"Logan International",42.364,-71.006,"Friendship International",0,0,0,47,14.32
1,4,0,"1100-1159",2,2,34,160,"American Airlines Inc.",14576,75506,4756,1827202,11744595,9.82082928995461e-05,0.000177287219593097,3,"Phoenix Sky Harbor International",33.436,-112.009,"Miami International",0,0,0,69,3.36
1,4,0,"1100-1159",2,3,34,143,"Southwest Airlines Co.",14576,107363,5046,1827202,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"Phoenix Sky Harbor International",33.436,-112.009,"Hollywood-Burbank Midpoint",0,0,0,69,3.36
1,4,0,"1500-1559",6,3,30,191,"Delta Air Lines Inc.",14576,73508,751,1827202,12460183,0.00014416588498786,0.000148660200942204,1,"Phoenix Sky Harbor International",33.436,-112.009,"Detroit Metro Wayne County",0,0,0,69,3.36
1,6,0,"1000-1059",4,1,35,175,"Southwest Airlines Co.",14576,107363,5046,1827202,13382999,6.17823630146092e-05,9.88941230999822e-05,7,"Phoenix Sky Harbor International",33.436,-112.009,"NONE",0,0,0,71,3.8
1,6,0,"2000-2059",3,5,10,150,"Frontier Airlines Inc.",14576,9496,246,1827202,1857122,0.000115725648276774,7.1346948724339e-06,15,"Phoenix Sky Harbor International",33.436,-112.009,"Truax Field",0,0,0,71,3.8
1,3,0,"1200-1259",3,3,13,76,"SkyWest Airlines Inc.",4710,62105,537,800302,3472966,3.41926740144364e-05,9.90027880586417e-05,4,"Portland International",45.589,-122.595,"San Francisco International",0.02,0,0,57,10.51
1,5,0,"1000-1059",4,1,78,120,"United Air Lines Inc.",22775,46218,313,2907365,8501631,0.000253804240621594,0.000228985473493263,21,"Dallas Fort Worth Regional",32.894,-97.03,"NONE",0.01,0,0,73,10.96
1,5,0,"0900-0959",3,1,52,160,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,19,"Dallas Fort Worth Regional",32.894,-97.03,"NONE",0.01,0,0,73,10.96
